,id,name,adress,lat,lon,precode,areacode,category,category_flag
1409,n01327,すいすいパーク　ぷるる,御前崎市,34.65104,138.141553,22,22223,‐,4
1410,n01328,あらさわふる里公園,御前崎市,34.67916667,138.14277778,22,22223,‐,4
1411,n01329,静岡カントリー浜岡コース＆ホテル（レストラン）,御前崎市,34.6545344,138.0954263,22,22223,‐,6
1412,n01330,ウインドブロー,御前崎市,34.637977,138.128148,22,22223,‐,1
1413,n01331,マリンスポーツ大会,御前崎市,34.637977,138.128148,22,22223,‐,1
1414,n01332,清川泰次芸術館,御前崎市,34.597572,138.221522,22,22223,‐,2
1415,n01333,御前崎の花火,御前崎市,34.606467,138.225781,22,22223,‐,1
1416,n01334,自由食環,御前崎市,34.637977,138.128148,22,22223,‐,1
1417,n01335,ディスクドックフェスティバル,御前崎市,34.606467,138.225781,22,22223,‐,1
1418,n01336,プラネットブルーサーフクラブ,御前崎市,34.609434,138.216983,22,22223,‐,1
1419,n01337,観光農園,御前崎市,34.637977,138.128148,22,22223,‐,4
1420,n01338,御前崎カジキまつり,御前崎市,34.612942,138.219101,22,22223,‐,1
1421,n01339,静岡カントリー浜岡コース（ゴルフ）,御前崎市,34.6545344,138.0954263,22,22223,‐,4
1422,n01340,静岡カントリー浜岡コース,御前崎市門屋2070-2,34.6545344,138.0954263,22,22223,‐,4
1423,n01341,牧之原の茶畑,菊川市,34.744713,138.139057,22,22224,郷土景観,-1
1424,n01342,ブルーベリーの郷,菊川市,34.69805556,138.11611111,22,22224,‐,2
1425,n01343,菊川名物　夜店市,菊川市,34.761116,138.08542,22,22224,‐,1
1426,n01344,ＯＤＯＲＡ　ＴＨＥ　菊川,菊川市,34.745941,138.089652,22,22224,‐,1
1427,n01345,ＪＡ夢咲フェスティバル,菊川市,34.700035,138.092332,22,22224,‐,1
1428,n01346,応声教院,菊川市,34.73749,138.070464,22,22224,‐,2
1429,n01347,代官屋敷資料館,菊川市,34.698616,138.08438,22,22224,‐,2
1430,n01348,歴史街道館,菊川市,34.697969,138.082716,22,22224,‐,2
1431,n01349,火剣山キャンプ場,菊川市,34.802406,138.103644,22,22224,‐,4
1432,n01350,アロエ観光農園　南風園,菊川市,34.722905,138.13678,22,22224,‐,4
1433,n01351,アロエ健康園,菊川市,34.694722,138.086691,22,22224,‐,4
1434,n01352,横地城桜まつり,菊川市,34.727899,138.11548,22,22224,‐,1
1435,n01353,火剣山わらび祭り,菊川市,34.809626,138.105461,22,22224,‐,1
1436,n01354,水源祭,菊川市,34.757743,138.084567,22,22224,‐,1
1437,n01355,ホタル観賞会,菊川市,34.757743,138.084567,22,22224,‐,1
1438,n01356,富田ほたるを見る会,菊川市,34.788789,138.099268,22,22224,‐,1
1439,n01357,ふるさと夏まつりおがさ,菊川市,34.701267,138.090574,22,22224,‐,1
1440,n01358,丹野池RCヨット競技会,菊川市,34.731314,138.130578,22,22224,‐,1
1441,n01359,上倉沢棚田（田植え・稲刈り）,菊川市,34.794131,138.128415,22,22224,‐,1
1442,n01360,釈迦まつり,菊川市,34.761756,138.086148,22,22224,‐,1
1443,n01361,潮海寺八坂神社祇園祭り,菊川市,34.774548,138.092994,22,22224,‐,1
1444,n01362,秋まつり,菊川市,34.757743,138.084567,22,22224,‐,1
1445,n01363,ＪＲ東海 さわやかウォーキング,菊川市,34.76146,138.085409,22,22224,‐,1
1446,n01364,常葉美術館,菊川市,34.755948,138.081207,22,22224,‐,2
1447,n01365,菊川桜まつり　夜桜ライトアップ,菊川市,34.758771,138.081159,22,22224,‐,1
1448,n01366,菊川元気まつり,菊川市,34.757743,138.084567,22,22224,‐,1
1449,n01367,棚田あぜみちアート,菊川市,34.793549,138.127663,22,22224,‐,1
1450,n01368,田んぼアートｉｎ菊川（田植え・鑑賞会・収穫祭）,菊川市,34.710982,138.070143,22,22224,‐,1
1451,n01369,大頭龍神社例大祭,菊川市,34.747744,138.075213,22,22224,‐,1
1452,n01370,ふれあい広場,菊川市,34.694224,138.093533,22,22224,‐,1
1453,n01371,駅南朝市＆フリーマーケット＆グルメ,菊川市,34.761319,138.085388,22,22224,‐,1
1454,n01372,代官屋敷梅まつり,菊川市,34.699116,138.084302,22,22224,‐,1
1455,n01373,菊川ＣＣ,菊川市,34.78111111,138.10472222,22,22224,‐,4
1456,n01374,ホロンＧＣ,菊川市,34.792018,138.118218,22,22224,‐,4
1457,n01375,虚空蔵山節分祭,菊川市,34.683315,138.099652,22,22224,‐,1
1458,n01376,グリーンツーリズム事業,菊川市,34.757743,138.084567,22,22224,‐,1
1459,n01377,ほたる祭りｉｎ伊豆の国,伊豆の国市,35.027735,138.928921,22,22225,‐,1
1460,n01378,狩野川祭り,伊豆の国市,35.027735,138.928921,22,22225,‐,1
1461,n01379,伊豆の国パノラマパーク,伊豆の国市長岡260-1,35.02651591,138.92831788,22,22225,‐,1
1462,n01380,韮山反射炉,伊豆の国市中字鳴滝入268-1,35.039366,138.962056,22,22225,‐,2
1463,n01381,韮山郷土史料館,伊豆の国市韮山韮山2-4,35.05498,138.958423,22,22225,‐,2
1464,n01382,江川邸,伊豆の国市韮山韮山1,35.05458579,138.95921842,22,22225,‐,2
1465,n01383,みんなのＨａｗａｉｉａｎｓ,伊豆の国市田京195-2,35.01226053,138.94131072,22,22225,‐,2
1466,n01384,モビリティパークオートキャンプ場,伊豆の国市長者原1445-481,35.010591,139.026769,22,22225,‐,4
1467,n01385,伊豆の国市内温泉（日帰り入浴）,伊豆の国市,35.027741,138.928902,22,22225,‐,3
1468,n01386,大富農園,伊豆の国市北江間1124,35.05208936,138.9194021,22,22225,‐,2
1469,n01387,小坂みかん狩り園,伊豆の国市小坂1236,35.023735,138.932654,22,22225,‐,2
1470,n01388,江間いちご狩りセンター,伊豆の国市北江間563-7,35.056542,138.924435,22,22225,‐,2
1471,n01389,伊豆長岡いちご狩りセンター,伊豆の国市南江間1454,35.048489,138.917789,22,22225,‐,2
1472,n01390,韮山いちご狩りセンター,伊豆の国市韮山山木69-1,35.06027778,138.95722222,22,22225,‐,2
1473,n01391,伊豆の国市いちごまつり,伊豆の国市,35.056542,138.924435,22,22225,‐,1
1474,n01392,伊豆長岡温泉戦国花火大会・狩野川まつり,伊豆の国市,35.034943,138.938184,22,22225,‐,1
1475,n01393,きにゃんね大仁夏まつり,伊豆の国市,34.990584,138.939639,22,22225,‐,1
1476,n01394,源氏あやめ祭,伊豆の国市,35.034943,138.938184,22,22225,‐,1
1477,n01395,狩野川さくら祭り,伊豆の国市,35.047139,138.935898,22,22225,‐,1
1478,n01396,パン祖のパン祭,伊豆の国市,35.034943,138.938184,22,22225,‐,1
1479,n01397,伊豆の国農業まつり,伊豆の国市,35.05987,138.955793,22,22225,‐,1
1480,n01398,高齢者温泉交流館,伊豆の国市寺家679-6,35.04087,138.941214,22,22225,‐,3
1481,n01399,温泉館,伊豆の国市南條1603-1,35.039868,138.945365,22,22225,‐,3
1482,n01400,湯らっくすのゆ,伊豆の国市長岡157-5,35.032776,138.930024,22,22225,‐,3
1483,n01401,モビリティパークオフロードコース,伊豆の国市長者原1445-481,35.010591,139.026769,22,22225,‐,4
1484,n01402,長岡南浴場,伊豆の国市長岡1082-2,35.029365,138.93211,22,22225,‐,3
1485,n01403,伊豆長岡商工祭,伊豆の国市,35.02797,138.929244,22,22225,‐,1
1486,n01404,韮山商工祭,伊豆の国市,35.051961,138.9463,22,22225,‐,1
1487,n01405,農業まつり,伊豆の国市,35.05987,138.955793,22,22225,‐,1
1488,n01406,産業祭,伊豆の国市,35.057156,138.952052,22,22225,‐,1
1489,n01407,鵺ばらい祭,伊豆の国市,35.033585,138.929198,22,22225,‐,1
1490,n01408,下駄ダンスコンテスト,伊豆の国市,35.034943,138.938184,22,22225,‐,1
1491,n01409,芸妓まつり,伊豆の国市,35.034943,138.938184,22,22225,‐,1
1492,n01410,田中山すいか祭り,伊豆の国市,35.023491,138.990734,22,22225,‐,1
1493,n01411,狩野川能,伊豆の国市,35.034943,138.938184,22,22225,‐,1
1494,n01412,狩野川１００ｋｍサイクリング,伊豆の国市,35.034943,138.938184,22,22225,‐,1
1495,n01413,浮橋そばの里まつり,伊豆の国市,35.028982,139.009418,22,22225,‐,1
1496,n01414,おおひと梅まつり,伊豆の国市,34.99586,138.94055,22,22225,‐,1
1497,n01415,狩野川カヌーフェスティバル,伊豆の国市,35.03494,138.938184,22,22225,‐,1
1498,n01416,富士箱根ＣＣ,伊豆の国市,35.07360372,139.01028025,22,22225,‐,4
1499,n01417,伊豆にらやまＣＣ,伊豆の国市,35.0459478,139.00154414,22,22225,‐,4
1500,n01418,大熱海国際ＧＣ,伊豆の国市,35.02166667,139.035,22,22225,‐,4
1501,n01419,かわかんじょう,伊豆の国市,35.010144,138.936807,22,22225,‐,1
1502,n01420,伊豆大仁ＣＣ,伊豆の国市,35.03083333,139.02916667,22,22225,‐,4
1503,n01421,まゆ玉祭,伊豆の国市,35.031371,138.931668,22,22225,‐,1
1504,n01422,大熱海国際ＧＣ熱海コース,伊豆の国市,35.02166667,139.035,22,22225,‐,4
1505,n01423,花庄屋（大鐘家）,牧之原市片浜1032,34.71583333,138.21277778,22,22226,‐,2
1506,n01424,グリンピア牧之原,牧之原市西荻間1151,34.7375,138.14222222,22,22226,‐,2
1507,n01425,海水浴（さがらサンビーチ）,牧之原市相良,34.683666,138.205459,22,22226,‐,4
1508,n01426,さがら海上花火大会,牧之原市,34.68570471,138.20866361,22,22226,‐,1
1509,n01427,さがら草競馬大会,牧之原市,34.683666,138.205459,22,22226,‐,1
1510,n01428,海水浴（静波海水浴場）,牧之原市静波,34.731042,138.232276,22,22226,‐,4
1511,n01429,静波海水まつり花火大会,牧之原市,34.731025,138.232061,22,22226,‐,1
1512,n01430,さがら子生れ温泉会館,牧之原市,34.734825,138.160183,22,22226,‐,3
1513,n01431,海水浴（鹿島海水浴場）,牧之原市,34.724975,138.22565,22,22226,‐,4
1514,n01432,勝間田川堤桜花見,牧之原市,34.738827,138.219283,22,22226,‐,1
1515,n01433,勝間田公園つつじ花見,牧之原市,34.759834,138.188555,22,22226,‐,1
1516,n01434,東光寺長藤花見,牧之原市,34.73226,138.220785,22,22226,‐,1
1517,n01435,秋葉公園あじさい花見,牧之原市,34.734931,138.217696,22,22226,‐,1
1518,n01436,さがらサンビーチ初詣,牧之原市,34.683666,138.205459,22,22226,‐,1
1519,n01437,海の日イベント（Ｋ－ＭＩＸ公開放送ライブ）,牧之原市,34.740054,138.224644,22,22226,‐,1
1520,n01438,日本プロサーフィンツアー,牧之原市,34.740054,138.224644,22,22226,‐,1
1521,n01439,アロエランド,牧之原市,34.719164,138.215158,22,22226,‐,2
1522,n01440,シーサイドプール地頭方,牧之原市,34.629999,138.198879,22,22226,‐,4
1523,n01441,さがら凧あげ大会,牧之原市,34.683666,138.205459,22,22226,‐,2
1524,n01442,サマーフェスタ,牧之原市,34.740054,138.224644,22,22226,‐,1
1525,n01443,春の海岸イベント,牧之原市,34.683666,138.205459,22,22226,‐,1
1526,n01444,ビーチクリーンカップ,牧之原市,34.730777,138.231965,22,22226,‐,4
1527,n01445,藤田まさとを偲ぶ歌の祭典,牧之原市,34.680319,138.190314,22,22226,‐,1
1528,n01446,牧之原よさこい,牧之原市,34.740054,138.224644,22,22226,‐,1
1529,n01447,ビーチサッカー大会,牧之原市,34.731104,138.232092,22,22226,‐,1
1530,n01448,ジュニア・マスターズオープンサーフィン選手権大会,牧之原市,34.731104,138.232092,22,22226,‐,1
1531,n01449,ＷＩＮＤＢＬＯＷ（音楽イベント）,牧之原市,34.683666,138.205459,22,22226,‐,1
1532,n01450,ガールズコンテスト（サーフィン大会）,牧之原市,34.730945,138.231771,22,22226,‐,1
1533,n01451,相良ＣＣ,牧之原市東萩間1128-1,34.752593,138.158423,22,22226,‐,1
1534,n01452,LOVE THE EARTH １９ｔｈ,牧之原市,34.683666,138.205459,22,22226,‐,1
1535,n01453,アームレスリング大会,牧之原市,34.740054,138.224644,22,22226,‐,1
1536,n01454,石雲院展望デッキ,牧之原市,34.793565,138.183543,22,22226,‐,6
1537,n01455,熱川バナナワニ園,東伊豆町,34.816178,139.067874,22,22301,‐,2
1538,n01456,熱川海水浴場,東伊豆町,34.813737,139.071309,22,22301,‐,4
1539,n01457,伊豆アニマルキングダム,東伊豆町,34.796722,139.039697,22,22301,‐,4
1540,n01458,北川露天風呂,東伊豆町,34.83364,139.075973,22,22301,‐,3
1541,n01459,港の朝市,東伊豆町,34.77277039,139.04098409,22,22301,‐,1
1542,n01460,熱川温泉海上花火大会,東伊豆町,34.79969126,139.06221128,22,22301,‐,1
1543,n01461,雛のつるし飾りまつり,東伊豆町,34.766834,139.038741,22,22301,‐,1
1544,n01462,大川竹ヶ沢公園ほたる観賞の夕べ,東伊豆町,34.851185,139.062442,22,22301,‐,1
1545,n01463,収穫体験農園ふたつぼり,東伊豆町,34.77112254,139.03414718,22,22301,‐,2
1546,n01464,高磯の湯,東伊豆町,34.817856,139.074592,22,22301,‐,3
1547,n01465,潮風まつり,東伊豆町,34.772838,139.04131,22,22301,‐,1
1548,n01466,つるし端午の福まつり,東伊豆町,34.766425,139.038625,22,22301,‐,1
1549,n01467,山菜狩り,東伊豆町,34.794916,139.016458,22,22301,‐,1
1550,n01468,丸鉄園（みかん狩り）,東伊豆町,34.82124,139.054585,22,22301,‐,2
1551,n01469,樋ノ口園（みかん狩り）,東伊豆町,34.819085,139.050877,22,22301,‐,2
1552,n01470,太田農園,東伊豆町,34.821774,139.062405,22,22301,‐,2
1553,n01471,いちごらんど中西,東伊豆町,34.824575,139.06061,22,22301,‐,2
1554,n01472,丸鉄園（いちご狩り）,東伊豆町,34.82124,139.054585,22,22301,‐,2
1555,n01473,樋ノ口園（いちご狩り）,東伊豆町,34.819085,139.050877,22,22301,‐,2
1556,n01474,熱川スポーツビレッジテニスコート,東伊豆町,34.772842,139.041306,22,22301,‐,4
1557,n01475,池尻海岸,東伊豆町,34.767208,139.033366,22,22301,‐,1
1558,n01476,白田海浜プール,東伊豆町,34.801367,139.06224,22,22301,‐,4
1559,n01477,片瀬海浜プール,東伊豆町,34.84286,139.077167,22,22301,‐,4
1560,n01478,大川海岸,東伊豆町,34.842884,139.077489,22,22301,‐,1
1561,n01479,どんつく祭,東伊豆町,34.767301,139.038355,22,22301,‐,1
1562,n01480,ルネッサ稲取高原,東伊豆町,34.786694,139.03957,22,22301,‐,4
1563,n01481,大川露天風呂,東伊豆町,34.840669,139.076776,22,22301,‐,3
1564,n01482,稲取ＧＣ,東伊豆町,34.801151,139.018166,22,22301,‐,4
1565,n01483,とうきゅうカップ東伊豆クロスカントリー大会,東伊豆町,34.792524,139.041645,22,22301,‐,1
1566,n01484,メリダ宮田カップＩＮ東伊豆,東伊豆町,34.792524,139.041645,22,22301,‐,1
1567,n01485,片瀬温泉夏祭り,東伊豆町,34.808275,139.066798,22,22301,‐,1
1568,n01486,ｉＺＯＯ,河津町,34.73068,138.995029,22,22302,‐,2
1569,n01487,今井浜海水浴場,河津町,34.75138889,139.00416667,22,22302,‐,4
1570,n01488,サンシップ今井浜,河津町,34.752927,139.008609,22,22302,‐,3
1571,n01489,踊り子温泉会館,河津町,34.75861111,138.98361111,22,22302,‐,3
1572,n01490,河津桜祭り,河津町,34.757019,138.987553,22,22302,‐,1
1573,n01491,河津浜海水浴場,河津町,34.74416667,138.99861111,22,22302,‐,4
1574,n01492,河津バガテル公園,河津町,34.75277778,138.98194445,22,22302,‐,2
1575,n01493,かわづカーネーション園,河津町,34.75305556,138.99111111,22,22302,‐,1
1576,n01494,見高入谷高原温泉,河津町,34.776806,139.009861,22,22302,‐,3
1577,n01495,峰大噴湯公園,河津町,34.757313,138.982478,22,22302,‐,4
1578,n01496,今井浜花火大会,河津町,34.752312,139.005605,22,22302,‐,1
1579,n01497,かわづ花菖蒲園,河津町,34.75305556,138.99111111,22,22302,‐,1
1580,n01498,天城路もみじまつり（河津町）,河津町,34.798304,138.932334,22,22302,‐,1
1581,n01499,CYCLE：YA！,河津町,34.779391,138.96828,22,22302,‐,4
1582,n01500,アドベンチャーファミリー,河津町,34.796504,138.976163,22,22302,‐,4
1583,n01501,伊豆キャンパーズビレッジ,河津町,34.774419,138.976464,22,22302,‐,4
1584,n01502,伊豆今井浜オートキャンプ場,河津町,34.756947,139.016395,22,22302,‐,4
1585,n01503,河津オートキャンプ場,河津町,34.793867,138.978408,22,22302,‐,4
1586,n01504,河津七滝オートキャンプ場,河津町,34.799116,138.927478,22,22302,‐,4
1587,n01505,佐ケ野オートキャンプ場,河津町,34.800607,138.977601,22,22302,‐,4
1588,n01506,大池キャンプ場,河津町,34.787124,139.003636,22,22302,‐,4
1589,n01507,河津川灯篭流し,河津町,34.743679,138.99636,22,22302,‐,1
1590,n01508,湯ケ野踊り子祭り,河津町,34.776575,138.954358,22,22302,‐,1
1591,n01509,河津桜ツーデーマーチ,河津町,34.748001,138.993209,22,22302,‐,1
1592,n01510,花＆てくもぐウォーキング,河津町,34.74747,138.996129,22,22302,‐,1
1593,n01511,伊豆の踊り子ウォーキング,河津町,34.75069,138.991944,22,22302,‐,1
1594,n01512,伊豆ならんだの里　河津平安の仏像展示館,河津町,34.745429,138.980391,22,22302,‐,2
1595,n01513,下賀茂熱帯植物園,南伊豆町下賀茂255,34.650194,138.861097,22,22304,‐,2
1596,n01514,波勝崎苑,南伊豆町伊浜2622-1,34.693285,138.74738,22,22304,‐,2
1597,n01515,弓ヶ浜海水浴場,南伊豆町,34.63444444,138.89111111,22,22304,‐,4
1598,n01516,みなと湯,南伊豆町湊972,34.6375,138.88888889,22,22304,‐,3
1599,n01517,銀の湯会館,南伊豆町下賀茂247-1,34.649033,138.860219,22,22304,‐,3
1600,n01518,みなみの桜と菜の花まつり,南伊豆町,34.651089,138.858533,22,22304,‐,1
1601,n01519,南伊豆町伊勢えびまつり,南伊豆町,34.65142,138.862477,22,22304,‐,1
1602,n01520,伊豆下田ＣＣ,南伊豆町,34.63928049,138.80507078,22,22304,‐,4
1603,n01521,子浦海水浴場,南伊豆町,34.66999912,138.78798478,22,22304,‐,4
1604,n01522,一条竹の子村,南伊豆町一條717,34.696041,138.878009,22,22304,‐,4
1605,n01523,成晃園,南伊豆町大瀬560,34.614296,138.853081,22,22304,‐,4
1606,n01524,伊豆の長八美術館,松崎町松崎23,34.74878,138.776654,22,22305,‐,2
1607,n01525,長八記念館,松崎町松崎234-1,34.7496044,138.77687232,22,22305,‐,2
1608,n01526,重文岩科学校,松崎町岩科北側422,34.736517,138.786208,22,22305,‐,2
1609,n01527,明治商家中瀬邸,松崎町松崎315,34.75175,138.77778,22,22305,‐,2
1610,n01528,岩地海水浴場,松崎町岩地,34.738605,138.761178,22,22305,‐,4
1611,n01529,雲見海水浴場,松崎町雲見,34.726173,138.743625,22,22305,‐,4
1612,n01530,雲見シーサイドハウス,松崎町雲見654,34.72728808,138.74275493,22,22305,‐,4
1613,n01531,花の三聖苑かじかの湯,松崎町大澤19-2,34.757775,138.825443,22,22305,‐,3
1614,n01532,雲見くじら館,松崎町雲見387,34.726316,138.745081,22,22305,‐,2
1615,n01533,松崎海水浴場,松崎町江奈,34.756286,138.776529,22,22305,‐,4
1616,n01534,石部海水浴場,松崎町石部,34.732451,138.755174,22,22305,‐,4
1617,n01535,松崎地区秋まつり,松崎町,34.75277,138.778759,22,22305,‐,1
1618,n01536,岩地地区花火大会,松崎町,34.73795,138.760341,22,22305,‐,1
1619,n01537,雲見地区花火大会,松崎町,34.72623,138.74365,22,22305,‐,1
1620,n01538,松崎地区花火大会,松崎町,34.755011,138.77623,22,22305,‐,1
1621,n01539,岩地大漁まつり,松崎町,34.73821874,138.76082737,22,22305,‐,1
1622,n01540,田んぼをつかった花畑,松崎町,34.753847,138.795247,22,22305,‐,1
1623,n01541,長八まつり,松崎町,34.752771,138.778759,22,22305,‐,1
1624,n01542,雲見温泉海賊料理まつり,松崎町,34.726173,138.743625,22,22305,‐,1
1625,n01543,海のピカ市,松崎町,34.754315,138.774641,22,22305,‐,1
1626,n01544,伊豆半島太鼓フェスティバル,松崎町,34.756286,138.776529,22,22305,‐,1
1627,n01545,那賀川桜まつり,松崎町,34.757789,138.826266,22,22305,‐,1
1628,n01546,雲見温泉サザエ狩り,松崎町,34.726173,138.743625,22,22305,‐,1
1629,n01547,伊豆トレイルジャーニー,松崎町,34.752771,138.778759,22,22305,‐,4
1630,n01548,堂ヶ島マリン,西伊豆町,34.78222222,138.76777778,22,22306,‐,1
1631,n01549,らんの里堂ヶ島,西伊豆町,34.78274594,138.77066005,22,22306,‐,2
1632,n01550,加山雄三ミュージアム,西伊豆町,34.78270116,138.76868773,22,22306,‐,2
1633,n01551,クリスタルビーチ,西伊豆町,34.854257,138.776186,22,22306,‐,4
1634,n01552,宇久須海水浴場,西伊豆町,34.8475,138.77277778,22,22306,‐,4
1635,n01553,田子瀬浜海水浴場,西伊豆町,34.80305556,138.75583333,22,22306,‐,4
1636,n01554,浮島海水浴場,西伊豆町,34.79409005,138.75799687,22,22306,‐,4
1637,n01555,乗浜海水浴場,西伊豆町,34.77839113,138.76822984,22,22306,‐,4
1638,n01556,黄金崎海水浴場,西伊豆町,34.84347984,138.765875,22,22306,‐,4
1639,n01557,安良里海水浴場,西伊豆町,34.82975696,138.76768616,22,22306,‐,4
1640,n01558,大田子海水浴場,西伊豆町,34.80944692,138.76563822,22,22306,‐,4
1641,n01559,大浜海水浴場,西伊豆町,34.76888889,138.77361111,22,22306,‐,4
1642,n01560,沢田公園露天風呂,西伊豆町,34.77726,138.765689,22,22306,‐,3
1643,n01561,しおさいの湯,西伊豆町,34.79348,138.760536,22,22306,‐,3
1644,n01562,なぎさの湯,西伊豆町,34.768843,138.774561,22,22306,‐,3
1645,n01563,西天城高原牧場の家,西伊豆町,34.857279,138.838347,22,22306,‐,6
1646,n01564,堂ヶ島火祭り,西伊豆町,34.78165,138.76654,22,22306,‐,1
1647,n01565,黄金崎クリスタルパーク,西伊豆町,34.844106,138.768518,22,22306,‐,2
1648,n01566,堂ヶ島天草・ところてん祭り,西伊豆町,34.782633,138.769726,22,22306,‐,1
1649,n01567,せせらぎの湯,西伊豆町,34.774124,138.788819,22,22306,‐,3
1650,n01568,黄金崎公園,西伊豆町,34.842887,138.76253,22,22306,‐,1
1651,n01569,宇久須キャンプ場,西伊豆町,34.854257,138.776186,22,22306,‐,4
1652,n01570,黄金崎海岸スキューバダイビング,西伊豆町,34.842887,138.76253,22,22306,‐,4
1653,n01571,ふるさとまつり（黄金崎クリスタルパーク）,西伊豆町,34.844106,138.768518,22,22306,‐,1
1654,n01572,ふるさとまつり（安城岬ふれあい公園）,西伊豆町,34.771016,138.770214,22,22306,‐,1
1655,n01573,春・夕映えの響き（堂ヶ島）,西伊豆町,34.782103,138.767992,22,22306,‐,1
1656,n01574,秋・夕映えの響き（クリスタルビーチ）,西伊豆町,34.854257,138.776186,22,22306,‐,1
1657,n01575,黄金崎さくらまつり,西伊豆町,34.842887,138.76253,22,22306,‐,1
1658,n01576,堂ヶ島ビジターセンタ－,西伊豆町,34.782265,138.766401,22,22306,‐,2
1659,n01577,漁船乗り始め,西伊豆町,34.774425,138.770614,22,22306,‐,1
1660,n01578,サマーカーニバルｉｎ西伊豆（元気朝市他）,西伊豆町,34.771643,138.775286,22,22306,‐,1
1661,n01579,温泉入浴施設,西伊豆町,34.771643,138.775286,22,22306,‐,3
1662,n01580,宇久須温泉夏祭り,西伊豆町,34.854257,138.776186,22,22306,‐,1
1663,n01581,グリーンフェスティバル,西伊豆町,34.771643,138.775286,22,22306,‐,1
1664,n01582,やまびこ荘（温泉・プール）,西伊豆町,34.812764,138.826198,22,22306,‐,3
1665,n01583,十国峠ケーブルカー,函南町桑原国見嶽1400-20,35.12760909,139.03745766,22,22325,‐,1
1666,n01584,酪農王国オラッチェ,函南町丹那349-1,35.10333333,139.01472222,22,22325,‐,2
1667,n01585,湯～トピアかんなみ,函南町柏谷259,35.08222222,138.95194444,22,22325,‐,3
1668,n01586,ｉｎ狩野川かんなみ猫おどり,函南町,35.070713,138.924212,22,22325,‐,1
1669,n01587,かんなみ仏の里美術館,函南町桑原89-1,35.120045,138.972747,22,22325,‐,2
1670,n01588,函南ＧＣ富士コース,函南町桑原高雄山1315-25,35.142721,139.002635,22,22325,‐,4
1671,n01589,かんなみスプリングスＣＣ,函南町桑原1300-146,35.12361111,139.00055555,22,22325,‐,4
1672,n01590,函南ＧＣ箱根コース,函南町桑原高雄山1315-25,35.142721,139.002635,22,22325,‐,4
1673,n01591,箱根くらかけＧ,神奈川県箱根町箱根624-1,35.18197957,139.02144056,22,22325,‐,4
1674,n01592,木立キャンプ場,函南町桑原1331-7,35.149135,138.997703,22,22325,‐,4
1675,n01593,柿田川公園,清水町,35.10777778,138.90138889,22,22341,‐,1
1676,n01594,春の柿田川みどりまつり（清水町総合運動公園）,清水町,35.110879,138.9017,22,22341,‐,1
1677,n01595,秋の柿田川みどりまつり（清水町総合運動公園）,清水町,35.110879,138.9017,22,22341,‐,1
1678,n01596,湧水まつり（柿田川公園）,清水町,35.106455,138.901542,22,22341,‐,1
1679,n01597,狩野川ふれあいフェスタ（狩野川河川敷）,清水町,35.106981,138.904364,22,22341,‐,1
1680,n01598,スターライトタウンプロジェクト,清水町,35.106455,138.901542,22,22341,‐,1
1681,n01599,クレマチスの丘,長泉町東野347-1,35.17186988,138.87442856,22,22342,‐,2
1682,n01600,長泉わくわく祭り,長泉町,35.137696,138.897282,22,22342,‐,1
1683,n01601,長泉町産業祭,長泉町,35.137696,138.897282,22,22342,‐,1
1684,n01602,米山梅吉記念館,長泉町上土狩346-1,35.141376,138.90411,22,22342,‐,2
1685,n01603,富士竹類植物園,長泉町南一色885,35.161129,138.888145,22,22342,‐,2
1686,n01604,富士エースＧＣ,長泉町東野655-1,35.18777778,138.84416667,22,22342,‐,4
1687,n01605,三島ＧＣ,長泉町東野210-1,35.18760551,138.85725158,22,22342,‐,4
1688,n01606,桃沢キャンプ場,長泉町元長窪895-103,35.177259,138.848009,22,22342,‐,4
1689,n01607,さくらフェスタｉｎ長泉,長泉町,35.172662,138.870206,22,22342,‐,1
1690,n01608,富士国際ＧＣ,小山町用沢1442-23,35.353154,138.915308,22,22344,‐,4
1691,n01609,富士山五合目須走口,小山町,35.36626125,138.77840864,22,22344,‐,1
1692,n01610,冨士霊園,小山町,35.3675,138.90833333,22,22344,‐,4
1693,n01611,富士山の温泉　天恵,小山町,35.36833333,138.85944445,22,22344,‐,3
1694,n01612,金太郎夏まつり,小山町,35.336865,138.978961,22,22344,‐,1
1695,n01613,富士スピードウェイ,小山町,35.37033975,138.92671912,22,22344,‐,1
1696,n01614,道の駅ふじおやま,小山町,35.34444444,138.95,22,22344,‐,6
1697,n01615,金太郎春まつり,小山町,35.368539,138.986055,22,22344,‐,1
1698,n01616,あしがら温泉,小山町,35.327617,138.973004,22,22344,‐,3
1699,n01617,足柄峠笛まつり,小山町,35.320413,139.013162,22,22344,‐,1
1700,n01618,ツアー・オブ・ジャパン,小山町,35.360102,138.987307,22,22344,‐,1
1701,n01619,小山町産業祭,小山町,35.349391,138.958234,22,22344,‐,1
1702,n01620,サイクリングフェスティバル,小山町,35.360107,138.987298,22,22344,‐,1
1703,n01621,オックスファム・トレイルウォーカー,小山町,35.360107,138.987298,22,22344,‐,1
1704,n01622,富士高原Ｇコース,小山町,35.36930511,138.85745027,22,22344,‐,4
1705,n01623,富士小山ＧＣ,小山町,35.36388889,138.90583333,22,22344,‐,4
1706,n01624,東富士ＣＣ,小山町,35.37401927,138.92343683,22,22344,‐,4
1707,n01625,東名富士ＣＣ,小山町,35.341865,138.995415,22,22344,‐,4
